track,index,timestamp,altitude (ft),vertical rate (ft),heading,speed (kts),speed (mph),latitude,longitude,aircraft type
2,277,2023-05-31 19:13:31,800,0,147,165,190,39.166,-76.665,"Jet - Large Passenger"
2,278,2023-05-31 19:13:47,1825,4031,145,155,178,39.156,-76.657,"Jet - Large Passenger"
2,279,2023-05-31 19:14:03,2950,3891,143,149,171,39.147,-76.647,"Jet - Large Passenger"
2,280,2023-05-31 19:14:19,3900,2906,141,147,169,39.139,-76.640,"Jet - Large Passenger"
2,281,2023-05-31 19:14:35,4500,2484,143,175,201,39.129,-76.629,"Jet - Large Passenger"
2,282,2023-05-31 19:14:51,5225,2914,143,189,217,39.118,-76.620,"Jet - Large Passenger"
2,283,2023-05-31 19:15:10,6200,2961,135,208,239,39.105,-76.605,"Jet - Large Passenger"
2,284,2023-05-31 19:15:29,7100,3031,135,231,266,39.092,-76.587,"Jet - Large Passenger"
2,285,2023-05-31 19:15:59,8675,3060,134,260,299,39.068,-76.556,"Jet - Large Passenger"
2,286,2023-05-31 19:16:44,10925,2533,134,301,346,39.027,-76.501,"Jet - Large Passenger"
2,287,2023-05-31 19:17:00,11250,1266,137,331,381,39.012,-76.482,"Jet - Large Passenger"
2,288,2023-05-31 19:17:16,11600,2206,163,351,404,38.987,-76.465,"Jet - Large Passenger"
2,289,2023-05-31 19:17:34,12500,2837,192,354,407,38.961,-76.465,"Jet - Large Passenger"
2,290,2023-05-31 19:18:02,13775,1433,196,363,418,38.915,-76.480,"Jet - Large Passenger"
2,291,2023-05-31 19:18:41,14100,326,200,363,418,38.853,-76.507,"Jet - Large Passenger"
2,292,2023-05-31 19:19:11,14150,1400,200,364,419,38.806,-76.529,"Jet - Large Passenger"
2,293,2023-05-31 19:19:41,15500,3075,200,369,425,38.758,-76.552,"Jet - Large Passenger"
2,294,2023-05-31 19:20:11,17225,3136,200,383,441,38.707,-76.576,"Jet - Large Passenger"
2,295,2023-05-31 19:20:36,18375,1936,200,391,450,38.667,-76.595,"Jet - Large Passenger"
2,296,2023-05-31 19:21:06,19000,650,200,390,449,38.617,-76.618,"Jet - Large Passenger"
2,297,2023-05-31 19:21:36,19025,900,200,388,447,38.563,-76.643,"Jet - Large Passenger"
2,298,2023-05-31 19:22:06,19900,2325,200,389,448,38.515,-76.665,"Jet - Large Passenger"
2,299,2023-05-31 19:22:36,21350,2938,200,397,457,38.462,-76.689,"Jet - Large Passenger"
2,300,2023-05-31 19:22:54,22250,2368,195,403,464,38.431,-76.703,"Jet - Large Passenger"
2,301,2023-05-31 19:23:14,22850,1024,181,415,478,38.394,-76.709,"Jet - Large Passenger"
2,302,2023-05-31 19:23:57,23325,1521,173,425,489,38.310,-76.698,"Jet - Large Passenger"
2,303,2023-05-31 19:24:27,24700,2450,173,431,496,38.252,-76.689,"Jet - Large Passenger"
2,304,2023-05-31 19:24:57,25775,1325,173,439,505,38.193,-76.679,"Jet - Large Passenger"
2,305,2023-05-31 19:25:27,26025,196,173,445,512,38.132,-76.669,"Jet - Large Passenger"
2,306,2023-05-31 19:26:06,26000,674,177,434,499,38.051,-76.660,"Jet - Large Passenger"
2,307,2023-05-31 19:26:36,26800,1725,177,436,502,37.991,-76.657,"Jet - Large Passenger"
2,308,2023-05-31 19:27:06,27725,1975,177,448,516,37.930,-76.653,"Jet - Large Passenger"
2,309,2023-05-31 19:27:36,28775,2150,177,456,525,37.867,-76.648,"Jet - Large Passenger"
2,310,2023-05-31 19:28:06,29875,2525,177,460,529,37.802,-76.644,"Jet - Large Passenger"
2,311,2023-05-31 19:28:36,31300,2100,177,455,524,37.740,-76.640,"Jet - Large Passenger"
2,312,2023-05-31 19:29:06,31975,724,177,454,522,37.677,-76.636,"Jet - Large Passenger"
2,313,2023-05-31 19:29:34,32000,30,181,449,517,37.618,-76.633,"Jet - Large Passenger"
2,314,2023-05-31 19:29:56,32000,0,191,437,503,37.573,-76.640,"Jet - Large Passenger"
2,315,2023-05-31 19:30:12,32000,33,197,431,496,37.541,-76.650,"Jet - Large Passenger"
2,316,2023-05-31 19:30:42,32025,25,197,432,497,37.483,-76.672,"Jet - Large Passenger"
2,317,2023-05-31 19:31:13,32025,-25,197,433,498,37.427,-76.694,"Jet - Large Passenger"
2,318,2023-05-31 19:31:43,32000,0,197,433,498,37.365,-76.717,"Jet - Large Passenger"
2,319,2023-05-31 19:32:13,32025,25,197,435,501,37.308,-76.739,"Jet - Large Passenger"
2,320,2023-05-31 19:32:43,32025,-25,197,435,501,37.255,-76.760,"Jet - Large Passenger"
2,321,2023-05-31 19:33:13,32000,0,197,436,502,37.196,-76.782,"Jet - Large Passenger"
2,322,2023-05-31 19:33:43,32025,0,197,436,502,37.136,-76.805,"Jet - Large Passenger"
2,323,2023-05-31 19:34:09,32000,0,203,432,497,37.088,-76.825,"Jet - Large Passenger"
2,324,2023-05-31 19:34:40,32025,28,210,425,489,37.036,-76.863,"Jet - Large Passenger"
2,325,2023-05-31 19:35:03,32025,-28,211,425,489,36.997,-76.891,"Jet - Large Passenger"
2,326,2023-05-31 19:35:33,32000,-25,212,422,486,36.945,-76.930,"Jet - Large Passenger"
2,327,2023-05-31 19:36:03,32000,0,213,419,482,36.896,-76.969,"Jet - Large Passenger"
2,328,2023-05-31 19:36:34,32000,0,213,416,479,36.846,-77.009,"Jet - Large Passenger"
2,329,2023-05-31 19:37:04,32000,0,213,416,479,36.796,-77.049,"Jet - Large Passenger"
2,330,2023-05-31 19:37:34,32000,0,213,415,478,36.749,-77.086,"Jet - Large Passenger"
2,331,2023-05-31 19:38:04,32000,0,213,416,479,36.699,-77.126,"Jet - Large Passenger"
2,332,2023-05-31 19:38:35,32000,0,213,414,476,36.649,-77.167,"Jet - Large Passenger"
2,333,2023-05-31 19:39:05,32000,510,213,413,475,36.600,-77.206,"Jet - Large Passenger"
2,334,2023-05-31 19:39:25,32425,1417,211,417,480,36.569,-77.230,"Jet - Large Passenger"
2,335,2023-05-31 19:39:41,32850,1664,200,429,494,36.542,-77.245,"Jet - Large Passenger"
2,336,2023-05-31 19:40:20,33950,1255,198,428,493,36.467,-77.275,"Jet - Large Passenger"
2,337,2023-05-31 19:40:36,34000,94,191,432,497,36.433,-77.287,"Jet - Large Passenger"
2,338,2023-05-31 19:40:52,34000,0,181,439,505,36.403,-77.290,"Jet - Large Passenger"
2,339,2023-05-31 19:41:27,34000,23,171,445,512,36.333,-77.279,"Jet - Large Passenger"
2,340,2023-05-31 19:41:57,34025,25,171,446,513,36.272,-77.268,"Jet - Large Passenger"
2,341,2023-05-31 19:42:27,34025,0,171,449,517,36.210,-77.256,"Jet - Large Passenger"
2,342,2023-05-31 19:42:46,34025,0,177,443,510,36.170,-77.249,"Jet - Large Passenger"
2,343,2023-05-31 19:43:17,34025,-28,187,430,495,36.110,-77.253,"Jet - Large Passenger"
2,344,2023-05-31 19:43:40,34000,-37,191,423,487,36.064,-77.260,"Jet - Large Passenger"
2,345,2023-05-31 19:43:58,34000,0,196,417,480,36.031,-77.271,"Jet - Large Passenger"
2,346,2023-05-31 19:44:23,34000,0,205,409,471,35.985,-77.290,"Jet - Large Passenger"
2,347,2023-05-31 19:44:43,34000,24,214,402,463,35.953,-77.313,"Jet - Large Passenger"
2,348,2023-05-31 19:45:25,34025,0,220,401,461,35.891,-77.372,"Jet - Large Passenger"
2,349,2023-05-31 19:45:43,34000,-44,223,396,456,35.865,-77.399,"Jet - Large Passenger"
2,350,2023-05-31 19:45:59,34000,0,224,395,455,35.843,-77.425,"Jet - Large Passenger"
2,351,2023-05-31 19:46:22,34000,0,226,395,455,35.815,-77.460,"Jet - Large Passenger"
2,352,2023-05-31 19:46:52,34000,21,227,398,458,35.776,-77.508,"Jet - Large Passenger"
2,353,2023-05-31 19:47:34,34025,0,227,402,463,35.723,-77.578,"Jet - Large Passenger"
2,354,2023-05-31 19:48:04,34000,-25,227,404,465,35.684,-77.628,"Jet - Large Passenger"
2,355,2023-05-31 19:48:34,34000,25,227,405,466,35.646,-77.678,"Jet - Large Passenger"
2,356,2023-05-31 19:49:04,34025,25,227,407,468,35.605,-77.730,"Jet - Large Passenger"
2,357,2023-05-31 19:49:34,34025,-24,226,407,468,35.568,-77.778,"Jet - Large Passenger"
2,358,2023-05-31 19:50:06,34000,0,226,407,468,35.527,-77.831,"Jet - Large Passenger"
2,359,2023-05-31 19:50:36,34025,0,226,406,467,35.488,-77.880,"Jet - Large Passenger"
2,360,2023-05-31 19:51:06,34000,-25,226,405,466,35.449,-77.930,"Jet - Large Passenger"
2,361,2023-05-31 19:51:36,34000,0,226,404,465,35.410,-77.981,"Jet - Large Passenger"
2,362,2023-05-31 19:52:07,34000,0,226,402,463,35.370,-78.031,"Jet - Large Passenger"
2,363,2023-05-31 19:52:37,34000,25,226,402,463,35.330,-78.082,"Jet - Large Passenger"
2,364,2023-05-31 19:53:07,34025,0,226,400,460,35.291,-78.132,"Jet - Large Passenger"
2,365,2023-05-31 19:53:37,34000,-25,226,399,459,35.253,-78.180,"Jet - Large Passenger"
2,366,2023-05-31 19:54:07,34000,24,226,397,457,35.215,-78.228,"Jet - Large Passenger"
2,367,2023-05-31 19:54:39,34025,24,226,395,455,35.175,-78.279,"Jet - Large Passenger"
2,368,2023-05-31 19:55:09,34025,-25,226,393,452,35.137,-78.327,"Jet - Large Passenger"
2,369,2023-05-31 19:55:39,34000,175,226,392,451,35.099,-78.375,"Jet - Large Passenger"
2,370,2023-05-31 19:56:09,34200,1325,226,391,450,35.062,-78.422,"Jet - Large Passenger"
2,371,2023-05-31 19:56:39,35325,1775,226,385,443,35.024,-78.470,"Jet - Large Passenger"
2,372,2023-05-31 19:57:09,35975,650,226,381,438,34.988,-78.515,"Jet - Large Passenger"
2,373,2023-05-31 19:57:39,35975,25,226,376,433,34.949,-78.564,"Jet - Large Passenger"
2,374,2023-05-31 19:58:09,36000,25,226,372,428,34.914,-78.608,"Jet - Large Passenger"
2,375,2023-05-31 19:58:40,36000,0,226,371,427,34.877,-78.654,"Jet - Large Passenger"
2,376,2023-05-31 19:59:11,36000,25,226,371,427,34.841,-78.699,"Jet - Large Passenger"
2,377,2023-05-31 19:59:41,36025,0,226,370,426,34.805,-78.745,"Jet - Large Passenger"
2,378,2023-05-31 20:00:11,36000,-25,226,369,425,34.768,-78.790,"Jet - Large Passenger"
2,379,2023-05-31 20:00:41,36000,25,226,369,425,34.733,-78.834,"Jet - Large Passenger"
2,380,2023-05-31 20:01:11,36025,29,226,369,425,34.696,-78.880,"Jet - Large Passenger"
2,381,2023-05-31 20:01:32,36025,0,226,371,427,34.672,-78.910,"Jet - Large Passenger"
2,382,2023-05-31 20:02:02,36025,-25,226,371,427,34.637,-78.954,"Jet - Large Passenger"
2,383,2023-05-31 20:02:32,36000,0,226,371,427,34.601,-78.998,"Jet - Large Passenger"
2,384,2023-05-31 20:03:02,36025,0,226,370,426,34.565,-79.043,"Jet - Large Passenger"
2,385,2023-05-31 20:03:32,36000,-25,226,371,427,34.529,-79.087,"Jet - Large Passenger"
2,386,2023-05-31 20:04:02,36000,0,226,371,427,34.493,-79.132,"Jet - Large Passenger"
2,387,2023-05-31 20:04:32,36000,0,226,371,427,34.457,-79.177,"Jet - Large Passenger"
2,388,2023-05-31 20:05:02,36000,0,226,369,425,34.422,-79.219,"Jet - Large Passenger"
2,389,2023-05-31 20:05:32,36000,25,225,371,427,34.384,-79.266,"Jet - Large Passenger"
2,390,2023-05-31 20:06:02,36025,0,225,370,426,34.349,-79.308,"Jet - Large Passenger"
2,391,2023-05-31 20:06:26,36000,-28,226,370,426,34.320,-79.344,"Jet - Large Passenger"
2,392,2023-05-31 20:06:56,36000,25,225,369,425,34.282,-79.391,"Jet - Large Passenger"
2,393,2023-05-31 20:07:26,36025,0,226,368,423,34.247,-79.434,"Jet - Large Passenger"
2,394,2023-05-31 20:07:56,36000,0,225,369,425,34.212,-79.476,"Jet - Large Passenger"
2,395,2023-05-31 20:08:26,36025,25,225,368,423,34.177,-79.519,"Jet - Large Passenger"
2,396,2023-05-31 20:08:56,36025,-25,225,368,423,34.140,-79.565,"Jet - Large Passenger"
2,397,2023-05-31 20:09:26,36000,-25,225,368,423,34.103,-79.610,"Jet - Large Passenger"
2,398,2023-05-31 20:09:56,36000,0,225,369,425,34.068,-79.652,"Jet - Large Passenger"
2,399,2023-05-31 20:10:26,36000,25,225,368,423,34.031,-79.697,"Jet - Large Passenger"
2,400,2023-05-31 20:10:56,36025,25,225,368,423,33.994,-79.742,"Jet - Large Passenger"
2,401,2023-05-31 20:11:26,36025,-25,225,369,425,33.959,-79.784,"Jet - Large Passenger"
2,402,2023-05-31 20:11:56,36000,-25,225,369,425,33.924,-79.826,"Jet - Large Passenger"
2,403,2023-05-31 20:12:26,36000,25,225,369,425,33.888,-79.870,"Jet - Large Passenger"
2,404,2023-05-31 20:12:56,36025,0,225,368,423,33.851,-79.914,"Jet - Large Passenger"
2,405,2023-05-31 20:13:26,36000,-25,225,368,423,33.815,-79.959,"Jet - Large Passenger"
2,406,2023-05-31 20:13:56,36000,0,225,368,423,33.780,-80.000,"Jet - Large Passenger"
2,407,2023-05-31 20:14:26,36000,0,225,366,421,33.743,-80.045,"Jet - Large Passenger"
2,408,2023-05-31 20:14:56,36000,25,225,366,421,33.708,-80.087,"Jet - Large Passenger"
2,409,2023-05-31 20:15:26,36025,0,225,366,421,33.672,-80.130,"Jet - Large Passenger"
2,410,2023-05-31 20:15:56,36000,-25,225,366,421,33.636,-80.173,"Jet - Large Passenger"
2,411,2023-05-31 20:16:26,36000,25,225,366,421,33.600,-80.216,"Jet - Large Passenger"
2,412,2023-05-31 20:16:56,36025,0,225,366,421,33.565,-80.258,"Jet - Large Passenger"
2,413,2023-05-31 20:17:26,36000,0,225,366,421,33.528,-80.302,"Jet - Large Passenger"
2,414,2023-05-31 20:17:57,36025,25,225,366,421,33.492,-80.345,"Jet - Large Passenger"
2,415,2023-05-31 20:18:27,36025,-25,225,366,421,33.454,-80.391,"Jet - Large Passenger"
2,416,2023-05-31 20:18:57,36000,-25,225,366,421,33.420,-80.431,"Jet - Large Passenger"
2,417,2023-05-31 20:19:27,36000,25,225,364,419,33.384,-80.474,"Jet - Large Passenger"
2,418,2023-05-31 20:19:57,36025,25,225,366,421,33.347,-80.517,"Jet - Large Passenger"
2,419,2023-05-31 20:20:27,36025,0,225,366,421,33.311,-80.560,"Jet - Large Passenger"
2,420,2023-05-31 20:20:57,36025,0,225,366,421,33.275,-80.603,"Jet - Large Passenger"
2,421,2023-05-31 20:21:27,36025,-25,225,366,421,33.239,-80.645,"Jet - Large Passenger"
2,422,2023-05-31 20:21:57,36000,-25,225,366,421,33.203,-80.688,"Jet - Large Passenger"
2,423,2023-05-31 20:22:27,36000,24,225,366,421,33.167,-80.730,"Jet - Large Passenger"
2,424,2023-05-31 20:23:00,36025,23,225,366,421,33.128,-80.776,"Jet - Large Passenger"
2,425,2023-05-31 20:23:31,36025,-25,225,368,423,33.091,-80.820,"Jet - Large Passenger"
2,426,2023-05-31 20:24:01,36000,-25,225,368,423,33.053,-80.864,"Jet - Large Passenger"
2,427,2023-05-31 20:24:31,36000,25,225,368,423,33.017,-80.906,"Jet - Large Passenger"
2,428,2023-05-31 20:25:01,36025,25,225,369,425,32.982,-80.948,"Jet - Large Passenger"
2,429,2023-05-31 20:25:31,36025,0,225,368,423,32.944,-80.992,"Jet - Large Passenger"
2,430,2023-05-31 20:26:01,36025,-25,225,368,423,32.907,-81.035,"Jet - Large Passenger"
2,431,2023-05-31 20:26:31,36000,0,225,369,425,32.870,-81.078,"Jet - Large Passenger"
2,432,2023-05-31 20:27:01,36025,0,225,368,423,32.834,-81.120,"Jet - Large Passenger"
2,433,2023-05-31 20:27:31,36000,0,225,369,425,32.798,-81.162,"Jet - Large Passenger"
2,434,2023-05-31 20:28:01,36025,0,225,368,423,32.761,-81.204,"Jet - Large Passenger"
2,435,2023-05-31 20:28:22,36000,0,236,363,418,32.738,-81.237,"Jet - Large Passenger"
2,436,2023-05-31 20:29:02,36025,21,251,359,413,32.714,-81.306,"Jet - Large Passenger"
2,437,2023-05-31 20:29:32,36025,0,251,360,414,32.698,-81.364,"Jet - Large Passenger"
2,438,2023-05-31 20:30:03,36025,0,251,360,414,32.680,-81.425,"Jet - Large Passenger"
2,439,2023-05-31 20:30:33,36025,0,252,361,415,32.665,-81.479,"Jet - Large Passenger"
2,440,2023-05-31 20:30:55,36025,-36,245,361,415,32.651,-81.518,"Jet - Large Passenger"
2,441,2023-05-31 20:31:15,36000,-37,239,358,412,32.635,-81.555,"Jet - Large Passenger"
2,442,2023-05-31 20:31:36,36000,0,230,355,409,32.615,-81.586,"Jet - Large Passenger"
2,443,2023-05-31 20:32:06,36000,0,225,351,404,32.579,-81.629,"Jet - Large Passenger"
2,444,2023-05-31 20:32:36,36000,0,224,348,400,32.546,-81.668,"Jet - Large Passenger"
2,445,2023-05-31 20:33:07,36000,0,224,346,398,32.509,-81.709,"Jet - Large Passenger"
2,446,2023-05-31 20:33:37,36000,21,224,347,399,32.476,-81.747,"Jet - Large Passenger"
2,447,2023-05-31 20:34:17,36025,0,224,349,402,32.429,-81.800,"Jet - Large Passenger"
2,448,2023-05-31 20:34:47,36000,0,224,349,402,32.394,-81.841,"Jet - Large Passenger"
2,449,2023-05-31 20:35:17,36025,0,224,349,402,32.358,-81.881,"Jet - Large Passenger"
2,450,2023-05-31 20:35:47,36000,-25,224,349,402,32.325,-81.920,"Jet - Large Passenger"
2,451,2023-05-31 20:36:17,36000,0,224,349,402,32.289,-81.960,"Jet - Large Passenger"
2,452,2023-05-31 20:36:47,36000,25,224,350,403,32.256,-81.998,"Jet - Large Passenger"
2,453,2023-05-31 20:37:17,36025,0,224,352,405,32.220,-82.039,"Jet - Large Passenger"
2,454,2023-05-31 20:37:47,36000,-25,224,351,404,32.183,-82.081,"Jet - Large Passenger"
2,455,2023-05-31 20:38:17,36000,0,224,350,403,32.149,-82.120,"Jet - Large Passenger"
2,456,2023-05-31 20:38:47,36000,0,224,350,403,32.114,-82.158,"Jet - Large Passenger"
2,457,2023-05-31 20:39:17,36000,0,224,350,403,32.080,-82.198,"Jet - Large Passenger"
2,458,2023-05-31 20:39:47,36000,0,224,349,402,32.044,-82.238,"Jet - Large Passenger"
2,459,2023-05-31 20:40:17,36000,25,224,349,402,32.009,-82.277,"Jet - Large Passenger"
2,460,2023-05-31 20:40:47,36025,0,224,349,402,31.976,-82.315,"Jet - Large Passenger"
2,461,2023-05-31 20:41:17,36000,-25,224,349,402,31.940,-82.355,"Jet - Large Passenger"
2,462,2023-05-31 20:41:47,36000,25,224,349,402,31.905,-82.395,"Jet - Large Passenger"
2,463,2023-05-31 20:42:17,36025,0,224,350,403,31.869,-82.435,"Jet - Large Passenger"
2,464,2023-05-31 20:42:47,36000,0,224,350,403,31.835,-82.474,"Jet - Large Passenger"
2,465,2023-05-31 20:43:17,36025,25,224,351,404,31.800,-82.513,"Jet - Large Passenger"
2,466,2023-05-31 20:43:47,36025,0,224,351,404,31.765,-82.552,"Jet - Large Passenger"
2,467,2023-05-31 20:44:17,36025,0,224,352,405,31.728,-82.593,"Jet - Large Passenger"
2,468,2023-05-31 20:44:47,36025,0,224,352,405,31.695,-82.630,"Jet - Large Passenger"
2,469,2023-05-31 20:45:17,36025,-25,224,353,406,31.658,-82.671,"Jet - Large Passenger"
2,470,2023-05-31 20:45:47,36000,-25,224,353,406,31.623,-82.711,"Jet - Large Passenger"
2,471,2023-05-31 20:46:17,36000,0,224,352,405,31.587,-82.750,"Jet - Large Passenger"
2,472,2023-05-31 20:46:47,36000,25,224,352,405,31.552,-82.789,"Jet - Large Passenger"
2,473,2023-05-31 20:47:17,36025,0,224,352,405,31.515,-82.830,"Jet - Large Passenger"
2,474,2023-05-31 20:47:47,36000,0,224,352,405,31.480,-82.870,"Jet - Large Passenger"
2,475,2023-05-31 20:48:17,36025,0,224,352,405,31.446,-82.907,"Jet - Large Passenger"
2,476,2023-05-31 20:48:48,36000,0,224,352,405,31.409,-82.948,"Jet - Large Passenger"
2,477,2023-05-31 20:49:18,36025,0,224,352,405,31.372,-82.988,"Jet - Large Passenger"
2,478,2023-05-31 20:49:49,36000,223,224,353,406,31.338,-83.027,"Jet - Large Passenger"
2,479,2023-05-31 20:50:05,36200,1329,225,350,403,31.317,-83.050,"Jet - Large Passenger"
2,480,2023-05-31 20:50:24,36775,960,237,341,392,31.299,-83.075,"Jet - Large Passenger"
2,481,2023-05-31 20:50:55,37000,221,237,334,384,31.272,-83.124,"Jet - Large Passenger"
2,482,2023-05-31 20:51:25,37000,25,237,330,380,31.247,-83.169,"Jet - Large Passenger"
2,483,2023-05-31 20:51:56,37025,0,237,334,384,31.222,-83.214,"Jet - Large Passenger"
2,484,2023-05-31 20:52:26,37000,-25,237,338,389,31.196,-83.260,"Jet - Large Passenger"
2,485,2023-05-31 20:52:57,37000,25,237,338,389,31.169,-83.308,"Jet - Large Passenger"
2,486,2023-05-31 20:53:27,37025,25,237,340,391,31.144,-83.353,"Jet - Large Passenger"
2,487,2023-05-31 20:53:57,37025,-24,237,342,394,31.119,-83.399,"Jet - Large Passenger"
2,488,2023-05-31 20:54:29,37000,-24,237,344,396,31.091,-83.449,"Jet - Large Passenger"
2,489,2023-05-31 20:54:59,37000,0,237,345,397,31.065,-83.497,"Jet - Large Passenger"
2,490,2023-05-31 20:55:29,37000,0,237,345,397,31.039,-83.543,"Jet - Large Passenger"
2,491,2023-05-31 20:56:00,37000,25,238,344,396,31.012,-83.591,"Jet - Large Passenger"
2,492,2023-05-31 20:56:30,37025,0,238,345,397,30.987,-83.637,"Jet - Large Passenger"
2,493,2023-05-31 20:57:00,37000,-25,238,345,397,30.961,-83.685,"Jet - Large Passenger"
2,494,2023-05-31 20:57:30,37000,25,238,344,396,30.936,-83.732,"Jet - Large Passenger"
2,495,2023-05-31 20:58:00,37025,0,238,344,396,30.910,-83.779,"Jet - Large Passenger"
2,496,2023-05-31 20:58:30,37000,-25,238,344,396,30.885,-83.826,"Jet - Large Passenger"
2,497,2023-05-31 20:59:00,37000,0,239,343,395,30.860,-83.874,"Jet - Large Passenger"
2,498,2023-05-31 20:59:30,37000,0,239,341,392,30.835,-83.921,"Jet - Large Passenger"
2,499,2023-05-31 20:59:48,37000,26,229,342,394,30.820,-83.947,"Jet - Large Passenger"
2,500,2023-05-31 21:00:27,37025,0,226,342,394,30.775,-84.000,"Jet - Large Passenger"
2,501,2023-05-31 21:00:57,37000,-25,226,342,394,30.744,-84.037,"Jet - Large Passenger"
2,502,2023-05-31 21:01:27,37000,25,226,341,392,30.711,-84.076,"Jet - Large Passenger"
2,503,2023-05-31 21:01:57,37025,0,226,340,391,30.677,-84.117,"Jet - Large Passenger"
2,504,2023-05-31 21:02:14,37000,0,223,342,394,30.657,-84.141,"Jet - Large Passenger"
2,505,2023-05-31 21:02:53,37025,0,213,346,398,30.607,-84.179,"Jet - Large Passenger"
2,506,2023-05-31 21:03:23,37000,0,213,346,398,30.567,-84.209,"Jet - Large Passenger"
2,507,2023-05-31 21:03:53,37025,0,213,344,396,30.526,-84.240,"Jet - Large Passenger"
2,508,2023-05-31 21:04:23,37000,-25,213,344,396,30.484,-84.272,"Jet - Large Passenger"
2,509,2023-05-31 21:04:54,37000,0,213,344,396,30.446,-84.300,"Jet - Large Passenger"
2,510,2023-05-31 21:05:25,37000,0,213,344,396,30.402,-84.334,"Jet - Large Passenger"
2,511,2023-05-31 21:05:55,37000,0,213,343,395,30.364,-84.363,"Jet - Large Passenger"
2,512,2023-05-31 21:06:25,37000,0,214,343,395,30.323,-84.394,"Jet - Large Passenger"
2,513,2023-05-31 21:06:55,37000,25,214,344,396,30.284,-84.424,"Jet - Large Passenger"
2,514,2023-05-31 21:07:25,37025,0,214,345,397,30.244,-84.455,"Jet - Large Passenger"
2,515,2023-05-31 21:07:51,37000,-33,208,349,402,30.209,-84.481,"Jet - Large Passenger"
2,516,2023-05-31 21:08:10,37000,0,194,360,414,30.180,-84.493,"Jet - Large Passenger"
2,517,2023-05-31 21:08:35,37000,0,194,360,414,30.142,-84.506,"Jet - Large Passenger"
2,518,2023-05-31 21:09:02,37000,22,172,389,448,30.091,-84.507,"Jet - Large Passenger"
2,519,2023-05-31 21:09:43,37025,0,167,397,457,30.019,-84.488,"Jet - Large Passenger"
2,520,2023-05-31 21:10:13,37000,-30,167,397,457,29.965,-84.474,"Jet - Large Passenger"
2,521,2023-05-31 21:10:33,37000,0,165,394,453,29.931,-84.465,"Jet - Large Passenger"
2,522,2023-05-31 21:10:51,37000,0,153,410,472,29.900,-84.451,"Jet - Large Passenger"
2,523,2023-05-31 21:11:20,37000,0,131,446,513,29.853,-84.409,"Jet - Large Passenger"
2,524,2023-05-31 21:11:36,37000,0,123,460,529,29.833,-84.380,"Jet - Large Passenger"
2,525,2023-05-31 21:11:54,37000,0,113,477,549,29.816,-84.341,"Jet - Large Passenger"
